Call..Failure,Complains,Subscription..Length,Charge..Amount,Seconds.of.Use,Frequency.of.use,Frequency.of.SMS,Distinct.Called.Numbers,Age.Group,Tariff.Plan,Status,Age,Customer.Value,Churn
5,0,15,4,4584,73,10,90,2,2,1,31,246.8,0
9,1,23,8,9539,64,33,44,1,1,2,43,68.58,0
4,0,28,8,2263,83,23,92,3,2,1,57,356.79,1
9,0,16,8,5665,138,5,42,3,1,1,47,249.86,0
0,1,37,0,9014,265,16,45,2,1,1,43,443.32,1
8,1,21,1,2351,240,27,94,5,1,2,55,382.16,1
0,1,15,2,7980,146,49,35,4,2,2,39,211.8,0
7,1,17,3,8190,121,30,22,3,1,1,56,375.84,1
8,1,50,9,4827,155,35,74,3,2,2,56,272.84,1
8,0,37,8,9861,42,8,75,2,2,1,51,139.75,1
0,1,13,9,3646,269,9,38,5,2,2,42,238.95,0
1,1,19,5,1266,96,20,97,4,2,1,53,150.15,0
0,0,30,0,8434,274,33,70,5,1,1,30,52.24,1
9,1,45,8,2022,39,30,64,5,1,2,46,161.06,1
1,1,18,5,8947,241,28,7,2,2,1,59,144.28,1
9,0,14,3,3037,85,42,44,5,2,2,26,51.95,0
7,1,36,3,9756,138,42,76,4,1,1,32,402.77,1
4,1,36,2,8778,280,10,7,1,1,2,48,84.64,0
6,1,20,6,2059,98,32,66,1,1,1,61,252.08,1
1,0,52,2,2424,179,45,60,4,2,1,44,238.05,1
7,1,19,1,5123,137,0,1,2,1,2,48,131.63,0
5,0,45,9,1219,183,20,62,3,1,1,27,485.09,0
7,1,44,7,1405,35,22,87,2,1,2,68,321.68,0
0,0,7,3,3318,70,8,89,4,2,1,54,416.08,1
0,1,57,7,9983,76,0,18,5,1,1,24,273.26,1
6,0,44,0,6058,35,20,7,1,1,1,49,375.27,0
7,0,53,4,2309,92,21,54,5,1,1,69,486.4,0
2,0,4,8,8621,69,3,67,2,2,2,28,206.78,1
4,0,59,0,5929,48,0,93,4,2,2,65,276.92,1
0,0,34,3,9702,132,9,10,1,1,2,62,281.54,0
6,0,2,5,9683,286,14,61,4,2,1,45,496.4,1
4,1,5,9,2617,291,35,59,1,2,2,21,154.89,0
7,1,55,7,2520,200,28,59,1,1,2,65,353.89,1
7,0,10,2,8892,161,45,69,1,2,1,62,112.2,0
8,0,32,4,2583,242,4,63,2,1,2,48,467.18,1
6,0,42,6,7704,155,28,98,4,2,1,46,315.67,1
0,0,41,0,8988,280,46,8,3,2,1,50,436.74,1
2,1,13,6,7583,143,46,78,3,1,2,21,452.86,0
7,0,39,7,2575,180,26,55,3,1,2,64,300.7,0
2,1,5,7,7935,37,24,6,4,1,2,43,356.9,0
7,1,58,8,7176,145,15,1,5,2,2,48,364.42,1
0,0,10,5,3613,250,15,56,4,2,1,48,257.22,1
4,0,10,5,4892,237,35,97,1,2,2,44,245.68,0
3,1,38,1,9653,296,24,75,5,2,1,42,133.78,1
4,1,27,2,7733,43,40,88,1,1,2,65,222.76,0
7,0,51,3,5431,11,0,10,1,1,1,53,495.84,1
9,0,21,3,9112,204,4,23,4,1,2,66,171.44,1
3,0,8,7,2381,103,40,16,3,1,2,48,393.1,1
3,1,1,0,4515,144,19,16,5,1,1,60,76.71,0
2,1,28,9,5454,213,4,56,2,2,2,54,260.36,0
6,0,49,3,8769,259,35,95,3,2,2,62,76.28,0
2,1,39,3,7489,156,28,6,2,1,2,61,264.11,1
2,1,14,0,9384,263,47,30,4,2,2,40,62.4,1
9,0,21,2,4534,185,33,63,5,2,1,52,325.98,1
4,0,30,4,1755,134,47,1,4,2,1,21,313.93,1
4,1,21,5,3525,260,17,51,2,1,2,45,409.03,0
5,1,49,8,1827,140,1,89,1,2,1,59,312.48,0
7,0,9,8,5748,59,15,46,4,1,2,58,466.7,1
9,0,17,8,3333,102,28,21,5,2,1,59,402.4,0
5,0,5,0,5946,229,32,99,4,2,1,30,109.7,1
0,0,58,8,9302,29,15,38,3,1,1,18,169.46,1
7,0,57,7,9046,214,34,69,4,1,2,29,61.8,0
7,1,31,1,9984,100,46,63,2,1,1,60,223.76,0
8,1,52,0,8181,182,42,50,4,1,1,57,279.29,0
8,1,40,0,4414,198,41,12,5,2,2,43,475.68,1
1,1,38,5,7457,11,16,69,4,1,1,63,285.02,1
1,0,43,8,7749,177,3,73,4,1,2,63,401.46,1
2,0,19,6,1296,33,48,44,5,2,1,69,170.61,0
0,0,36,4,1568,77,3,52,4,2,2,40,118.92,0
3,1,50,1,6283,203,24,9,5,2,1,66,414.88,0
3,1,33,0,8664,93,32,99,2,1,2,39,161.34,0
8,1,13,1,8511,216,13,65,5,1,1,68,442.1,0
8,0,14,0,6465,58,23,10,2,2,1,69,126.43,0
8,1,56,2,9263,41,10,46,2,2,2,45,433.21,0
9,0,33,5,5382,179,24,58,5,2,1,34,397.78,1
6,0,29,7,1065,138,27,37,4,1,1,23,325.05,0
1,0,43,2,1879,111,6,52,3,2,2,31,432.6,0
9,0,49,9,9259,44,48,99,5,1,2,67,198.82,1
4,0,36,8,8222,208,35,81,4,1,1,34,124.72,1
3,0,58,9,6069,86,9,13,2,2,2,55,120.67,0
7,1,44,4,4239,23,48,6,1,1,1,22,171.66,1
1,0,10,6,1507,140,35,58,3,1,2,30,250.8,0
5,0,31,7,8704,247,30,48,4,1,2,65,444.21,0
4,1,6,2,2125,289,18,32,3,1,2,26,90.29,0
1,0,57,1,1885,74,17,11,1,1,2,61,461.86,1
9,1,1,1,3841,147,48,81,1,1,1,59,466.47,1
0,1,7,4,8975,278,5,5,1,2,2,43,377.26,0
7,1,58,0,7565,237,27,6,5,1,1,30,455.13,1
1,0,27,1,7083,210,6,74,3,2,1,36,396.49,0
6,0,21,8,5870,151,37,97,5,1,1,65,287.74,0
8,1,28,6,3525,109,11,94,1,2,1,34,320.34,1
8,0,16,5,5215,147,40,21,4,2,1,33,332.7,1
7,0,56,8,2938,177,49,42,1,2,2,47,107.1,1
9,1,46,6,4232,108,33,81,5,1,2,49,136.87,0
8,1,23,4,4744,75,24,27,1,1,1,31,285.52,1
1,0,52,8,7221,56,16,3,1,1,1,65,101.85,1
5,1,20,5,4465,240,32,60,5,1,2,32,484.24,1
3,1,38,5,1440,155,22,93,5,1,1,29,278.21,0
3,1,54,3,1461,216,8,66,4,1,2,54,221.04,0
4,0,25,0,9803,155,5,93,5,2,1,28,120.89,0
2,0,28,4,6413,161,1,49,4,1,2,22,237.44,0
0,0,5,8,6755,288,37,34,2,1,2,28,186.09,0
7,1,56,7,6012,149,8,37,2,1,1,51,89.57,1
4,0,21,7,4163,160,2,42,5,2,2,36,485.15,1
2,1,18,4,7752,30,15,65,1,2,1,43,169.24,0
9,0,47,8,1005,263,24,60,3,2,2,43,360.71,1
6,0,6,2,5776,73,23,90,1,2,2,34,91.1,0
6,1,57,2,8038,227,46,1,5,1,1,48,460.93,0
0,0,29,0,7414,81,28,59,4,1,2,36,315.84,0
8,1,19,8,6739,171,43,4,1,2,2,61,345.59,0
1,0,33,5,4970,139,39,14,2,2,1,37,401.8,0
4,0,1,1,3606,78,25,18,5,1,2,40,322.66,0
4,1,45,7,1098,234,37,34,1,2,1,42,81.91,1
7,1,3,8,1525,255,34,1,1,2,1,45,243.31,1
7,1,42,8,7337,77,22,53,4,2,2,54,167.91,1
6,0,21,1,2180,116,3,22,4,2,1,29,269.02,1
6,0,35,1,9067,118,41,80,4,1,2,65,231.95,1
5,0,41,6,5491,112,13,61,3,2,2,18,421.94,1
5,1,40,3,6922,150,46,22,5,1,1,19,161.17,0
8,1,3,0,4071,74,38,50,5,2,2,27,140.59,0
5,1,25,7,6641,143,6,16,2,2,2,51,481.14,0
1,0,45,1,8381,208,7,28,2,1,2,49,477.28,0
1,0,38,2,3792,164,41,92,5,1,1,42,497.06,1
4,1,45,4,5778,88,18,86,1,2,1,27,305.77,0
3,0,55,2,1014,259,1,70,5,2,2,67,100.91,1
1,1,20,6,3415,96,46,89,3,2,1,18,446.08,1
2,0,52,6,3685,250,0,42,2,1,2,49,115.3,1
6,0,44,1,9159,97,41,66,2,2,2,54,120.02,1
7,1,45,6,8926,181,37,71,2,2,1,29,137.03,1
5,0,34,5,5100,26,12,81,5,1,1,66,344.04,1
4,0,21,9,7374,232,41,35,2,2,1,68,98.24,0
0,1,56,8,7004,228,43,20,2,2,2,35,400.23,0
7,1,55,8,6521,243,23,2,5,2,1,47,76.21,0
2,0,48,1,8155,257,31,7,1,1,2,30,99.7,0
5,1,23,6,4297,61,29,96,2,2,2,20,245.52,0
2,0,6,4,3633,24,5,49,2,2,2,38,220.63,0
6,1,51,5,4890,121,37,83,2,2,1,59,495.37,0
6,0,53,0,1791,193,32,76,3,2,1,31,485.09,1
8,0,13,6,1151,16,43,9,5,1,1,57,135.36,1
4,1,49,5,4063,60,22,27,2,2,2,27,476.0,0
7,0,23,3,7367,250,9,78,3,2,2,19,361.52,0
9,0,9,0,8904,254,45,2,1,2,1,62,233.98,1
9,1,17,8,3091,195,14,85,1,2,1,54,382.83,0
7,1,2,3,5599,296,22,68,3,1,1,28,455.06,1
0,0,19,1,8408,101,35,60,1,2,1,18,131.06,0
4,1,19,7,3977,115,0,85,4,2,1,43,138.19,1
2,1,56,1,1842,22,7,86,1,1,1,59,233.92,1
0,0,7,4,4793,155,2,49,4,2,1,30,126.15,0
3,0,54,5,2659,128,13,2,3,1,1,45,212.18,0
7,1,42,7,9789,212,16,17,4,2,1,53,340.56,1
2,1,42,0,6162,150,33,83,1,1,2,38,415.77,0
9,1,59,0,7446,124,46,88,2,1,1,27,185.87,0
1,0,20,3,5270,161,5,20,4,2,1,29,176.78,1
8,0,9,4,4603,66,4,76,1,1,2,63,400.88,1
9,0,17,8,7764,166,45,89,2,1,2,44,221.46,0
4,0,27,6,2216,142,40,87,3,2,2,20,418.31,0
6,0,47,6,3291,172,39,98,3,2,2,45,497.02,1
1,0,2,7,4811,284,28,32,5,2,2,19,490.85,1
8,0,36,4,5993,192,34,51,3,2,2,45,348.21,1
8,1,19,4,6142,86,17,88,5,2,2,68,218.85,0
3,1,17,0,7862,53,39,42,3,2,1,48,79.47,1
3,0,5,8,7533,215,47,63,3,2,1,60,382.12,0
5,0,39,5,8526,47,29,89,3,2,1,38,490.09,1
9,0,18,8,3978,31,14,61,5,2,2,24,80.59,0
9,1,53,2,6347,82,14,62,5,1,1,67,52.78,0
9,0,54,4,8933,250,15,3,4,1,2,48,424.3,1
5,1,59,1,5595,163,32,89,1,1,1,31,96.02,0
0,1,7,9,7211,246,9,92,1,1,2,56,86.73,1
8,1,17,4,3170,14,18,76,1,1,1,56,459.65,0
1,1,39,7,9527,230,36,26,3,1,1,26,85.8,0
4,1,36,1,4021,95,49,48,1,1,1,40,101.31,0
8,0,40,7,9970,186,2,8,5,2,1,29,306.31,1
3,0,45,3,8836,268,35,5,4,1,1,46,390.57,1
2,1,4,9,2185,229,3,11,2,1,1,55,229.81,0
6,0,38,9,4285,47,10,42,4,1,1,56,239.27,1
5,1,25,0,4447,151,40,99,1,1,2,39,334.68,0
7,1,5,4,4991,244,32,91,1,1,2,21,277.44,1
2,0,30,0,5899,212,27,41,5,2,1,65,58.38,1
4,0,12,6,2935,181,31,19,4,1,1,24,101.11,0
9,0,4,7,9825,134,15,48,5,1,1,57,311.72,0
3,0,24,2,2285,74,8,53,5,2,1,25,407.15,0
3,0,29,2,9545,290,10,55,2,1,2,69,393.4,1
3,1,9,6,8479,281,5,61,5,2,2,52,383.03,0
9,0,4,3,6255,253,48,32,5,2,1,26,397.07,0
7,0,51,2,2885,24,26,46,2,2,1,68,70.0,1
5,0,24,7,6062,235,11,92,3,1,1,30,452.8,1
2,1,14,2,8066,140,21,36,3,1,1,56,450.18,0
9,0,5,6,4022,204,39,18,2,2,2,37,289.37,0
4,1,18,1,6265,218,47,74,5,1,2,38,161.87,1
5,0,42,0,2547,122,36,96,1,1,2,64,316.48,1
4,0,57,5,5204,253,20,18,4,2,2,36,301.05,1
5,1,19,7,8590,175,32,12,1,2,1,19,150.33,1
7,0,12,0,2368,200,16,72,1,1,2,61,321.41,0
6,0,18,9,2757,266,28,97,5,2,1,57,408.78,0
4,1,17,8,5917,227,39,46,4,2,2,47,412.75,1
9,0,30,2,4484,284,9,55,4,1,2,40,76.86,0
5,1,24,2,4052,61,17,38,3,1,1,57,138.72,0
3,1,11,3,9382,167,46,78,2,2,2,30,350.7,0
8,1,35,0,1932,64,12,2,5,1,1,50,436.92,1
3,1,23,8,5237,23,26,9,4,1,1,49,284.55,0
0,1,17,2,8240,278,9,5,5,1,1,45,368.39,1
6,0,1,9,4238,99,31,98,3,1,1,41,59.48,0
6,0,15,3,1565,36,40,19,1,1,1,59,323.79,1
3,0,32,0,6378,98,44,71,4,1,2,45,482.86,1
2,1,9,3,6558,50,2,39,3,2,2,47,347.46,1
7,1,15,0,1743,277,21,42,5,2,1,58,465.02,0
4,1,28,4,9864,147,26,17,3,2,1,46,304.7,0
9,1,24,4,9722,15,2,63,3,2,1,51,429.52,0
6,0,35,6,6409,251,32,90,3,2,1,68,105.87,0
3,0,22,7,9753,171,1,46,3,1,2,39,105.58,0
3,1,27,3,6629,189,10,91,3,1,1,42,104.08,1
7,1,19,6,7318,15,45,92,3,2,2,31,269.98,0
7,0,45,3,1301,280,9,20,2,1,2,27,198.62,0
1,1,12,2,4767,281,38,70,5,2,1,27,373.63,0
1,1,20,5,5280,165,32,8,1,1,2,25,456.18,0
2,1,1,3,8506,94,6,96,5,2,1,31,328.72,1
2,0,21,2,9701,209,14,19,4,1,1,62,145.94,1
0,0,49,8,7962,19,25,32,4,2,2,55,468.89,1
2,1,45,4,6429,147,10,19,5,1,1,49,287.54,1
5,0,1,6,8248,251,37,24,3,2,1,62,373.98,0
7,1,10,5,4445,210,26,24,2,1,2,49,450.73,1
9,1,47,9,3203,165,38,56,1,1,2,20,495.42,0
5,0,59,4,3834,284,6,81,3,2,2,37,277.73,1
4,1,59,6,9986,234,0,18,5,2,1,30,413.63,1
3,1,32,5,3479,77,9,12,5,2,2,40,305.09,0
2,0,39,9,5856,193,20,41,2,2,2,36,268.9,0
3,1,22,1,1434,204,14,87,2,2,2,33,291.97,1
6,1,18,2,2706,51,29,48,5,2,2,53,267.92,0
0,1,48,1,9260,160,29,82,3,2,1,52,239.46,0
6,0,46,2,6725,93,7,64,3,2,2,64,375.67,0
0,1,32,0,2904,143,23,16,3,1,2,64,162.35,1
1,0,27,7,8018,39,18,80,1,1,1,67,327.37,1
3,1,28,5,4959,18,2,23,1,1,2,24,370.83,1
0,1,18,1,7825,179,14,86,3,1,2,69,451.44,1
8,1,59,7,7347,299,35,39,5,2,1,54,199.34,0
5,1,39,5,7156,177,5,33,2,1,1,25,437.27,0
0,0,49,6,3713,154,41,24,4,1,1,42,475.38,0
0,0,29,0,7194,237,49,61,2,2,1,40,341.91,0
5,1,18,6,7512,85,47,55,2,1,1,27,397.14,1
3,1,44,2,7867,232,17,61,4,2,2,47,232.57,0
3,1,8,7,4727,186,37,84,3,1,2,50,478.46,1
5,1,54,5,4546,198,18,97,2,1,2,28,351.89,1
6,1,31,3,3303,55,48,95,4,2,2,52,189.57,1
8,1,34,7,4681,26,49,40,5,2,1,44,231.92,0
9,1,7,8,8852,75,29,58,5,1,1,20,327.99,0
4,1,36,9,4221,270,12,72,5,1,1,64,155.36,1
8,0,18,1,5374,132,38,74,3,1,2,66,389.26,1
3,0,38,5,2082,240,11,1,2,2,1,67,151.11,0
9,0,59,4,9637,134,33,85,2,2,1,25,316.31,1
1,1,9,4,2592,121,11,25,1,2,2,30,363.65,0
2,1,59,9,6608,281,43,96,5,2,1,59,436.89,1
0,1,9,2,6526,90,23,53,3,2,1,20,380.26,1
5,0,46,7,6179,255,3,61,4,2,2,37,409.47,0
5,1,8,7,7472,224,35,46,3,1,2,63,460.82,0
0,0,51,4,3775,244,49,74,2,2,1,62,319.0,1
2,1,35,7,2590,91,47,60,5,2,2,52,430.83,1
4,0,18,9,7004,85,13,51,1,1,1,30,154.34,0
2,0,5,7,8230,24,16,73,3,1,2,37,416.63,1
9,0,14,2,3231,229,48,84,1,2,2,41,149.76,1
2,1,28,1,6118,239,2,48,2,2,2,26,470.58,1
9,0,30,8,7454,274,37,84,4,2,2,47,198.49,1
2,1,4,1,8960,273,22,40,3,2,1,42,127.33,1
4,1,39,8,2561,119,12,7,2,1,1,33,116.68,1
4,1,20,3,4646,209,8,75,5,1,1,25,134.27,0
3,1,25,1,8596,235,20,85,3,1,2,61,251.39,1
0,1,28,9,8240,194,40,19,1,2,1,45,284.97,0
4,0,12,0,5942,40,7,15,3,1,2,29,461.2,1
9,1,2,3,4238,111,16,70,2,2,1,68,221.46,1
4,1,43,8,2600,268,15,61,2,1,2,41,147.87,0
3,1,14,8,6700,108,15,56,1,2,2,66,384.72,0
5,1,22,3,7071,294,27,10,2,2,2,46,110.59,0
9,1,31,8,1709,275,15,46,3,1,1,32,451.53,0
3,0,23,5,3971,149,45,80,1,1,1,35,234.23,0
6,0,48,0,1793,295,45,75,2,2,1,24,326.23,1
6,1,20,9,4099,225,13,57,2,1,1,30,133.78,0
1,0,38,5,7030,41,45,35,3,2,2,36,115.49,0
2,0,55,8,6765,97,43,72,2,2,2,65,409.48,0
0,1,4,1,1026,72,37,92,3,1,2,60,243.37,1
7,0,15,5,7693,288,19,3,5,1,2,22,494.03,1
8,1,24,1,6322,83,44,66,3,2,1,43,285.93,1
3,0,25,3,9276,133,47,53,4,2,1,19,430.54,0
5,0,1,7,6951,278,40,78,2,2,2,50,490.98,1
8,0,7,6,4101,294,33,52,5,2,1,65,176.52,1
5,1,57,8,7609,130,28,93,1,2,2,54,410.4,1
8,0,31,6,6309,221,2,53,4,2,2,42,59.9,1
3,0,12,0,1011,157,9,54,1,1,2,42,355.89,0
7,1,42,1,8770,87,19,47,4,1,1,56,385.34,0
8,1,5,5,6413,23,1,3,5,1,2,47,264.81,0
3,0,44,6,6774,145,26,65,5,2,1,58,122.95,0
4,1,50,2,1179,289,31,15,5,2,2,21,327.52,0
7,0,42,8,1796,88,9,84,4,1,1,36,453.89,0
9,0,38,6,8279,252,39,86,3,1,1,44,469.09,0
5,1,12,5,8188,202,16,34,1,1,2,69,385.75,0
6,1,39,5,8312,251,32,50,3,2,2,64,168.67,1
2,1,18,0,3024,60,5,33,3,2,1,56,441.65,1
6,0,2,4,8666,241,38,73,2,2,1,41,449.97,0
7,1,10,9,4217,268,46,3,1,1,1,67,215.26,0
9,0,15,2,7584,227,17,2,4,1,2,54,132.34,1
5,1,30,6,6285,215,8,4,2,1,2,42,443.6,1
9,0,44,9,8370,129,7,16,2,2,1,46,448.29,1
8,1,58,2,2519,89,24,54,5,1,1,48,95.41,0
5,0,17,4,7611,51,30,33,4,1,1,62,485.14,1
8,1,4,6,7856,30,41,9,3,2,2,52,289.89,0
3,0,7,2,3432,19,3,57,3,2,2,45,497.18,1
7,1,41,9,7457,162,19,40,3,1,1,55,250.25,1
3,1,31,1,5866,95,27,52,5,2,1,61,289.98,0
1,0,51,5,6054,122,39,82,3,1,2,67,169.74,1
9,1,59,7,3070,198,0,16,1,2,2,67,454.53,0
8,0,55,3,2781,121,39,8,3,2,1,21,249.67,1
4,0,39,8,9530,184,43,87,3,2,1,45,416.58,0
3,1,55,7,2516,13,22,60,1,2,1,69,85.88,0
1,0,34,6,6491,231,46,36,5,2,2,48,404.71,0
0,1,6,6,6949,230,12,3,2,2,1,40,270.61,1
6,1,50,2,4290,180,15,15,4,1,1,31,52.43,0
5,0,38,5,5570,222,25,97,5,1,1,45,151.82,1
1,1,45,4,2379,262,30,82,3,1,2,31,137.18,1
7,0,58,0,8670,133,49,23,2,2,2,18,388.29,0
3,0,51,2,1800,137,0,3,4,2,2,60,264.74,0
7,1,34,0,6267,222,16,30,4,1,1,49,121.87,1
6,1,44,3,4495,121,15,45,4,1,2,58,165.56,1
4,0,15,9,4257,94,36,17,1,1,2,35,276.83,0
9,0,14,2,7558,13,9,58,1,2,2,22,58.84,1
9,1,6,3,1981,74,37,58,2,1,2,59,240.86,0
7,1,50,8,3088,129,43,96,3,1,2,32,355.13,0
8,1,37,2,3952,252,30,57,2,1,1,59,282.99,0
4,1,50,5,3126,146,9,7,3,1,1,33,319.14,1
9,0,32,5,5812,256,48,39,5,2,1,53,196.98,1
4,1,3,6,9063,54,33,78,4,1,1,53,132.38,1
1,0,3,8,4861,155,5,58,4,1,1,57,414.38,1
4,0,22,6,6903,185,27,56,1,2,2,47,457.54,0
2,1,22,0,3591,51,27,15,5,2,2,55,279.83,1
6,0,10,7,4322,98,12,44,5,2,1,40,187.27,0
9,1,51,4,7437,227,40,12,3,2,2,28,280.04,0
4,0,3,8,9801,237,11,8,5,2,1,42,445.54,1
7,1,12,9,3861,76,49,80,1,1,1,62,361.13,1
0,0,29,4,2655,260,39,41,3,1,2,68,436.38,1
2,0,48,4,2755,50,49,34,2,1,1,60,197.77,0
2,1,17,1,9237,108,1,46,3,2,2,19,370.39,1
8,1,7,2,7227,88,7,88,2,1,1,52,343.87,0
4,0,13,9,5638,208,41,29,3,2,2,64,307.23,0
8,0,56,8,3567,156,8,16,4,2,2,41,287.7,1
8,1,2,6,4123,115,49,5,2,1,2,30,297.94,1
0,0,4,0,6164,202,7,5,1,2,2,59,432.35,1
1,1,10,2,8081,131,2,30,2,1,2,54,462.2,0
4,0,39,1,5907,86,8,50,2,2,2,47,100.79,0
3,1,24,0,5962,121,12,5,3,1,1,28,305.95,1
9,0,17,8,8150,179,8,13,4,2,1,40,463.28,1
8,1,52,7,2766,15,30,99,3,2,2,63,110.63,0
6,1,6,4,4549,206,24,49,3,2,2,45,235.79,1
5,0,19,1,3309,107,43,89,4,1,1,46,90.09,1
6,1,5,0,2976,239,44,50,3,2,1,69,101.06,0
0,0,32,6,8180,177,7,14,4,1,1,32,456.85,0
0,1,10,1,3490,274,46,46,1,2,1,62,250.78,1
7,1,9,0,9917,17,30,90,4,1,1,20,359.93,0
1,1,27,1,5381,181,44,82,5,2,2,26,112.51,1
9,0,13,6,6987,204,44,84,4,1,1,25,59.88,0
8,1,19,6,8425,278,30,34,4,2,1,64,450.72,0
6,0,21,9,4619,28,16,71,5,2,1,50,308.55,0
5,1,24,5,7060,58,46,47,4,2,2,51,58.99,0
0,0,38,4,9689,167,18,60,2,1,1,26,496.55,1
0,0,4,2,4976,75,2,74,3,2,1,34,271.49,0
1,0,24,2,1704,68,45,79,3,2,2,58,264.14,1
5,1,59,8,6452,168,29,81,1,2,2,18,329.41,0
5,0,35,3,7094,280,9,11,1,1,1,57,53.56,1
1,1,3,8,4681,130,48,98,5,2,2,22,306.11,0
0,0,4,3,5138,263,28,91,2,1,1,47,333.27,0
9,0,57,1,2916,270,39,85,1,1,1,28,183.63,1
4,0,37,3,8501,144,17,95,3,2,2,45,377.08,0
4,0,40,5,2845,283,11,50,1,2,1,55,219.84,1
1,1,48,5,5654,65,48,4,1,1,2,34,373.0,1
5,0,54,4,7413,105,22,41,4,1,2,67,114.72,0
8,0,35,0,9111,123,10,59,1,2,2,40,461.16,0
1,1,31,2,8990,37,8,60,5,1,2,35,445.76,1
9,0,56,4,4090,11,23,81,3,1,1,54,117.78,0
1,0,44,5,2370,221,24,62,5,2,1,44,472.3,0
2,0,25,0,2928,77,24,84,5,2,1,42,301.0,1
6,0,40,8,2636,137,46,25,2,1,2,22,365.74,0
5,1,13,2,7180,33,8,87,4,1,1,36,428.13,0
7,1,4,9,9283,262,11,79,5,2,2,44,87.61,0
7,0,46,2,2843,239,10,33,2,1,1,30,126.18,0
5,1,14,1,9376,185,48,19,3,1,2,24,180.68,0
9,1,13,7,1831,230,37,57,3,2,1,43,264.74,1
2,0,27,2,6538,45,27,15,2,1,1,31,205.72,0
2,1,6,5,6315,11,7,41,5,1,2,44,277.63,0
0,0,17,1,9455,283,9,69,5,1,1,25,133.66,1
6,1,36,6,6327,186,24,80,4,1,2,48,356.97,0
4,1,40,3,2286,273,46,60,4,2,2,52,75.08,1
3,1,49,8,2529,195,35,96,3,1,1,44,212.65,1
9,0,35,9,7655,24,49,22,4,1,1,21,130.56,0
3,1,17,8,2877,288,42,43,2,2,1,59,378.47,0
3,0,41,6,6431,203,8,32,3,1,2,21,447.64,1
5,0,2,7,3478,207,40,13,5,1,2,35,85.45,0
7,1,57,2,1100,73,7,38,3,2,2,40,403.27,1
7,0,13,4,4087,299,2,26,1,1,2,49,453.08,0
4,1,52,1,6828,27,17,81,3,1,2,29,488.29,0
5,0,2,9,8425,73,45,5,4,1,2,69,310.72,1
3,0,52,6,3291,260,34,49,2,1,2,37,197.33,1
8,1,28,7,6467,26,16,97,5,1,2,64,194.89,1
7,1,43,8,9296,150,35,91,5,1,2,62,220.54,1
9,1,59,6,1693,254,27,5,4,1,1,29,325.7,1
9,1,26,9,6786,299,49,71,4,2,2,25,270.6,1
0,0,22,9,6406,96,14,48,4,2,2,39,344.14,1
1,0,47,7,4491,208,18,18,1,2,1,44,67.69,1
8,0,43,8,4392,170,21,95,2,1,1,58,97.65,1
7,1,55,5,3268,149,5,6,1,2,2,69,489.44,1
2,0,3,9,6632,85,46,66,4,2,1,58,497.92,0
7,1,35,1,4783,28,6,77,2,2,1,34,386.0,0
0,0,58,1,6973,59,43,42,4,2,2,49,165.38,1
9,1,12,3,6969,241,47,52,2,1,2,50,479.02,0
3,0,24,8,9981,21,8,11,5,1,1,48,146.17,1
2,0,5,6,5648,24,19,26,1,1,2,23,379.14,0
5,1,20,1,5939,37,36,21,4,2,1,56,101.87,0
6,0,39,7,9850,259,10,66,4,1,2,26,342.01,0
3,1,39,6,9024,107,1,40,3,2,2,59,391.78,0
6,0,13,8,8857,48,21,56,5,1,1,49,436.84,0
8,0,41,7,2018,47,47,51,4,1,1,53,380.44,1
1,1,57,2,2953,188,35,20,1,2,1,33,465.57,0
2,1,53,0,4657,106,4,81,5,2,1,29,284.42,0
4,0,45,1,5846,291,6,80,4,1,1,58,354.84,1
2,0,12,1,3296,247,5,57,1,1,2,20,216.3,0
7,0,13,3,1774,173,21,5,3,1,2,44,54.68,0
9,0,56,5,3811,106,9,14,3,2,1,44,390.51,0
7,0,10,3,4182,266,45,24,1,2,1,26,441.44,0
7,0,33,8,8867,271,39,68,5,2,1,34,128.27,0
8,1,57,3,5329,267,45,52,1,2,2,63,62.89,0
3,1,40,5,7167,258,45,48,1,1,2,22,124.03,0
4,1,54,5,4097,254,19,88,3,2,1,43,452.88,1
4,0,16,9,2404,260,27,47,3,2,2,38,182.98,1
7,0,45,9,6101,132,22,60,3,2,2,18,155.17,1
6,0,35,0,2369,178,34,73,4,1,1,18,56.57,0
8,1,3,7,6497,184,0,3,4,1,1,52,183.67,0
7,1,56,2,7665,278,28,9,2,2,2,26,372.04,1
1,0,5,5,3064,213,8,82,4,2,2,40,481.59,1
9,0,26,2,3765,75,8,83,5,1,2,55,190.73,1
3,1,11,1,3817,68,21,24,5,1,2,58,158.31,0
5,1,7,4,8791,228,1,4,3,2,2,21,449.63,1
1,1,53,0,1716,275,15,9,1,1,1,69,433.63,0
6,0,56,8,5040,150,39,97,3,2,2,36,197.67,1
2,0,10,6,2711,245,5,1,1,1,1,54,80.96,1
2,0,42,2,6367,227,12,35,3,2,1,22,496.4,0
1,1,52,3,7261,24,32,74,3,2,2,45,356.32,0
7,1,34,5,1008,147,18,12,5,2,1,63,466.96,0
5,0,3,2,9789,241,14,18,1,2,2,59,203.84,0
0,0,8,6,5118,98,32,78,2,1,1,65,341.46,0
0,1,31,5,7086,86,9,10,2,1,2,40,353.52,0
6,0,11,8,7383,145,0,74,3,2,1,55,442.81,1
7,1,45,4,4667,119,11,18,3,1,2,69,496.88,0
4,1,7,3,3246,100,42,24,5,2,2,40,98.9,0
